order_id,user_id,collect_time,active_id,active_type,status,amount
120231918,33352,1767172209,5,3,2,965
118860627,67654,1766543433,5,3,2,422
121201468,14675,1762985585,5,3,2,868
119854886,37258,1763949821,5,3,2,772
107321407,33903,1763749653,5,3,2,331
101934629,81041,1766803796,1,1,2,70
117722901,54738,1764363262,5,3,2,849
122913439,34579,1763458658,9,5,2,35
100162383,74640,1764655928,5,3,2,759
102135447,66235,1765002971,4,2,2,230
111935169,88992,1765851273,5,3,2,378
145262635,69791,1764577080,6,3,2,275
140086128,16305,1763295859,10,5,2,210
103209475,82210,1764160108,10,5,4,113
149842492,23985,1765081838,1,1,2,277
112491250,84780,1765250495,5,3,2,938
148883727,33468,1765339352,5,3,2,735
122981946,85834,1764343424,5,3,2,429
119052397,35627,1762487528,5,3,2,591
113762808,68832,1763526036,6,3,2,25
137307248,33468,1764946099,12,1,2,141
125888288,86532,1763539324,5,3,2,798
119660402,52315,1762872306,9,5,2,51
104656943,85834,1765868701,5,3,2,539
125051699,17850,1765923421,5,3,2,726
133157818,49928,1762630605,5,3,2,449
129839171,33352,1766952736,5,3,2,345
110417136,41995,1764584241,5,3,2,427
137383488,80939,1765808199,5,3,1,910
108863278,37655,1762779821,9,5,2,28
108846731,32462,1762567965,5,3,2,536
129339510,23956,1766955269,5,3,2,989
121993236,40472,1766136537,6,3,2,97
132022882,33903,1763266902,4,2,2,265
129008510,39402,1767155843,5,3,2,985
123130809,66935,1764915555,12,1,2,126
118368521,76273,1764914741,6,3,2,23
105214104,32462,1762498830,5,3,2,685
102389813,46425,1763976756,5,3,2,335
141611899,42987,1764765108,5,3,2,562
115439527,88442,1762900357,5,3,2,672
140726956,71920,1766433179,5,3,2,386
140646866,33784,1764754241,5,3,2,347
108500316,82798,1764691130,6,3,2,104
104928866,82798,1765699336,3,2,2,134
145843229,13262,1763611817,5,3,2,793
137751586,52923,1764036157,2,1,2,283
108123853,24196,1766341047,4,2,2,87
131912884,39611,1763772852,5,3,3,925
115676745,23499,1764877404,5,3,2,966
133576533,54433,1765252039,5,3,2,454
149830259,57302,1763786085,5,3,2,961
122251528,23499,1764989521,3,2,2,83
142033477,17095,1765360370,9,5,2,221
100068014,41223,1766688705,11,2,2,179
111696893,84986,1766209505,5,3,3,307
111528851,68832,1764941205,5,3,3,760
106971427,34579,1763741298,5,3,2,828
146510919,14167,1764688881,5,3,2,717
108610553,19949,1766649431,6,3,2,43
124095919,88442,1767183170,5,3,2,557
115890484,87309,1766110196,11,2,2,36
126249231,50726,1762730328,11,2,2,180
135191316,66935,1764523748,5,3,2,725
102903134,32772,1764201701,3,2,2,293
113732473,35750,1764551048,5,3,2,311
122219417,14167,1766640401,5,3,3,692
129230120,33352,1765339032,1,1,2,285
143154311,63012,1766733029,10,5,2,195
115941332,83031,1765945126,6,3,2,289
105056667,35750,1766873742,7,4,2,163
101472875,32772,1766568592,5,3,2,809
120462516,57302,1766570711,5,3,2,812
147545341,63012,1763152570,5,3,2,529
131742943,26160,1764643474,5,3,2,642
107567061,50082,1766321975,5,3,2,736
113118456,54433,1763894246,5,3,2,465
115309910,75143,1763887674,6,3,2,154
121713639,81403,1764499259,3,2,2,256
143783007,63012,1764887823,2,1,2,52
123959164,16305,1766784765,4,2,2,131
128938210,82210,1763221130,5,3,2,317
147795169,32772,1763426330,2,1,2,257
140658788,55622,1762681666,5,3,2,662
109059123,82988,1766081756,3,2,2,225
147528295,57130,1765114521,5,3,2,560
115320745,33468,1765978724,5,3,2,848
112267456,16143,1766491596,2,1,2,227
117050942,48693,1765708323,5,3,1,761
123912824,54147,1765756235,5,3,3,836
110338953,76885,1765670760,1,1,2,17
148795350,63012,1766266964,12,1,2,195
145050920,88442,1764218141,5,3,3,522
112167421,88309,1764991019,5,3,2,832
126733659,78606,1764145229,5,3,2,570
148860793,46323,1763317140,1,1,2,291
106337152,61192,1766157965,5,3,2,720
143999332,84986,1766449254,5,3,2,816
134166412,37258,1765422770,5,3,2,850
105724317,66235,1766841939,1,1,2,56
126202279,46323,1763850065,5,3,2,570
122207318,13262,1765204751,5,3,2,561
137744338,88992,1763878147,5,3,2,919
128877907,27865,1765382644,2,1,2,83
143425451,35627,1765022714,5,3,2,480
143888885,34579,1762849502,5,3,2,940
105019218,75158,1766250192,5,3,4,471
116177928,52923,1765115119,5,3,4,614
103459854,85834,1765926059,5,3,2,486
136765707,59215,1765727862,5,3,2,337
107766425,41223,1766056946,5,3,2,964
116745339,76002,1763471901,5,3,2,661
142515431,48331,1765545044,5,3,3,556
141931215,50726,1765104614,12,1,2,217
142369080,49928,1764991692,5,3,2,404
127793583,59215,1766189639,12,1,2,279
121997803,21731,1766582597,9,5,2,233
135968262,77625,1765424347,5,3,1,450
133574520,73601,1763488301,6,3,2,264
121631709,45993,1763304996,5,3,2,744
101543506,25878,1763996356,9,5,2,56
145127149,73601,1762847874,5,3,2,672
147822319,69791,1764436578,5,3,2,856
141518191,74640,1764547918,9,5,2,36
104948945,24196,1766549126,5,3,2,308
123117179,29387,1764917579,3,2,2,58
106177760,72739,1767116659,2,1,2,136
124905530,45715,1766854187,5,3,2,822
140552928,69791,1763742629,5,3,2,504
101490522,22135,1764007700,5,3,2,369
127787644,42987,1764038211,5,3,2,312
133298649,35627,1766815263,11,2,3,113
125682126,81129,1765607298,5,3,2,741
120969576,61192,1764483999,5,3,2,784
106255313,46866,1764145577,2,1,1,258
122681270,76885,1764834075,5,3,2,972
133201234,59669,1765293012,5,3,2,657
132939505,26160,1767143417,7,4,2,163
122765298,81403,1764017473,5,3,2,515
111744191,72739,1762959958,5,3,2,971
112155627,21731,1763301810,3,2,2,107
143578780,81403,1766165553,5,3,2,550
148854962,57728,1765941667,5,3,2,502
144500281,17095,1765698212,5,3,2,384
143266917,80939,1765242945,5,3,2,606
144998926,29387,1766117803,6,3,2,158
136149650,61192,1762828686,1,1,2,72
108466292,48700,1764163995,5,3,2,420
121195006,27865,1764852706,5,3,2,542
143073527,50726,1765150047,5,3,2,772
136067914,59215,1765238239,5,3,2,592
120026797,57302,1766400991,5,3,2,793
102160237,55622,1766005591,5,3,2,565
121413218,34001,1762764160,5,3,1,797
103293931,50726,1764751610,5,3,2,316
108622156,61053,1763761664,5,3,1,556
143789801,57728,1765883152,5,3,2,920
122616200,82210,1765768484,5,3,2,397
108023406,84986,1766822912,6,3,2,274
102887299,66235,1765914153,5,3,2,332
103174514,21731,1765849679,5,3,2,527
147762086,23499,1764528769,5,3,2,360
132499685,46866,1762463007,5,3,2,568
118904880,57728,1766700824,5,3,2,704
139731332,78606,1763437708,5,3,3,929
118121030,61053,1764855338,5,3,2,460
111163388,64121,1764341787,5,3,2,425
138437409,52315,1765693272,5,3,1,316
131764929,59605,1763030575,5,3,2,848
122199536,82798,1764090285,5,3,2,319
125984647,71920,1762745789,7,4,2,219
132174090,34001,1767078957,5,3,2,967
100409942,52923,1767086125,12,1,2,21
144755477,33468,1764948324,5,3,2,601
125902662,54433,1765287147,5,3,1,930
107836748,43568,1765407948,5,3,2,757
125877220,71920,1763744495,5,3,2,791
103582135,75866,1767028674,5,3,2,572
101705246,46323,1763741960,5,3,2,412
119954676,46817,1766249830,5,3,2,895
116755502,81403,1765587376,5,3,2,942
120982831,64121,1766940487,5,3,2,767
101858468,39611,1765690441,5,3,2,716
113191574,64121,1765213385,5,3,2,735
149146786,43568,1764237358,5,3,2,613
131377060,66235,1764629991,5,3,2,636
127183653,71920,1763946704,8,4,2,212
144703178,57728,1765248996,5,3,2,592
111252382,27742,1766003312,5,3,2,634
110543085,51279,1766562780,8,4,2,37
128820107,81129,1765856570,5,3,3,390
105167490,32772,1764972982,11,2,2,82
144523410,46323,1764084243,5,3,2,346
134962626,23956,1765720267,5,3,2,619
112150505,16305,1766322330,1,1,2,143
114343608,33784,1766838730,5,3,2,721
115612185,75866,1765593481,5,3,2,438
102790071,40284,1765718349,5,3,2,313
123052788,68832,1766623760,12,1,2,292
122629768,39402,1765732686,5,3,2,616
110379228,46866,1764696699,5,3,2,404
140985173,87309,1763240881,5,3,2,352
111751945,43568,1764026754,5,3,2,954
119846981,30093,1765128220,11,2,2,112
114573250,83031,1764743708,5,3,2,357
149321546,81129,1763057794,6,3,2,156
130846368,85000,1766606990,12,1,3,211
120452271,39611,1767195909,5,3,2,793
121345822,85834,1765588586,11,2,2,63
129499430,15936,1763781880,5,3,2,612
139844786,76885,1766529802,5,3,2,841
100680384,75143,1765835911,5,3,2,744
102028663,32462,1765611894,2,1,2,105
124437061,59215,1762658438,4,2,2,77
131372899,41223,1764224586,5,3,2,673
125019758,45715,1765672161,2,1,2,209
106192944,76002,1763539147,5,3,3,387
136911426,23985,1765804170,5,3,2,864
115216902,73601,1764700488,12,1,2,149
135989122,59669,1763996157,5,3,2,511
149755719,22135,1765321966,11,2,2,263
109908547,57302,1766333414,2,1,2,17
130534346,71868,1764394542,5,3,2,533
114240059,71868,1767025323,6,3,4,219
129463072,46817,1766031230,5,3,2,500
104522350,64893,1764878834,2,1,2,295
144391139,48331,1762688877,5,3,2,690
148095818,35627,1763321092,5,3,1,888
107655340,59605,1765963345,6,3,2,176
137939025,51279,1764728976,5,3,2,382
109747471,46817,1766320125,11,2,2,22
135637693,40284,1766628508,6,3,2,147
120863588,16143,1762835855,5,3,2,738
101818979,88992,1765427280,5,3,2,807
114038805,65225,1762933326,5,3,2,660
119072028,57728,1764502325,5,3,3,333
119191808,61192,1765184234,5,3,2,490
127043425,43314,1767048662,5,3,2,400
107898594,57728,1764174975,1,1,2,160
107960764,83031,1762883407,2,1,2,213
135571676,80939,1765368596,5,3,2,530
116913181,27742,1762946642,5,3,2,719
135484297,37258,1765605507,5,3,1,840
135352136,61053,1763431585,5,3,2,895
128905281,46323,1764279403,3,2,2,151
107116411,52315,1763735036,5,3,1,628
137345633,61192,1765325396,5,3,2,413
108092438,52315,1764045383,11,2,3,243
131158740,13262,1763793471,5,3,2,593
106986178,77797,1766917492,5,3,3,903
137964934,17095,1764593241,5,3,2,762
149267588,23956,1766983391,5,3,2,713
118743886,33784,1766284772,5,3,2,300
139434526,37167,1767076385,6,3,2,57
120146148,35627,1763128761,5,3,2,392
102511641,69669,1762982801,5,3,2,874
118450970,54433,1766642598,10,5,2,158
120092340,25339,1762513968,4,2,2,142
133935229,48204,1766320273,5,3,2,590
108346296,50726,1762986244,11,2,3,73
149504458,26508,1763104608,5,3,1,639
128126310,14167,1763694046,5,3,2,329
134853794,48204,1763612132,11,2,4,207
129124605,57302,1765689510,5,3,2,990
129574898,60043,1765848946,10,5,2,128
123045025,43314,1766550482,5,3,2,401
122809917,87137,1765899428,5,3,3,543
142958452,48700,1763558650,2,1,2,78
148896253,42987,1763546975,2,1,2,210
136655275,85834,1765097411,5,3,4,511
138230018,33352,1765410496,5,3,2,386
122466885,46817,1767170386,7,4,2,153
122533036,41995,1764863762,5,3,2,664
136960449,75866,1764165535,5,3,2,631
127891520,41223,1762772415,5,3,2,715
106090259,54738,1764068421,11,2,2,288
142192627,43568,1763679861,5,3,2,694
145519633,64893,1766754804,5,3,2,430
120484010,55622,1763425390,1,1,2,242
119409564,85834,1763167954,4,2,2,111
144973894,69676,1765896684,5,3,2,730
134002775,43314,1763391225,5,3,2,370
110762672,88309,1763827962,2,1,4,222
146145355,15936,1763854169,11,2,1,20
118323693,35750,1765358729,5,3,3,350
106397339,37655,1763645850,5,3,2,972
127299883,27865,1763727698,7,4,2,196
133137937,77625,1763992951,7,4,2,176
136993847,73601,1766777355,5,3,2,767
148139284,85834,1766809358,5,3,2,530
147297015,83031,1763861150,5,3,2,363
141908075,37167,1764070809,1,1,2,245
143231706,69669,1763446888,5,3,2,723
123160931,51279,1766982965,1,1,2,102
129933057,14675,1764979743,5,3,2,977
143483444,35750,1763143908,11,2,2,22
133609523,77625,1763331103,5,3,2,309
116913651,37167,1762657372,5,3,2,476
121149538,16143,1766051648,12,1,2,70
132335113,25878,1764491196,5,3,2,541
109503189,22227,1765713379,5,3,2,938
129766172,86532,1763987897,5,3,2,491
126782057,60043,1765599878,5,3,1,352
123571264,69669,1763072964,1,1,1,176
134860310,22227,1764002881,11,2,2,155
119283996,57302,1766151666,5,3,2,546
112053472,61053,1763493008,5,3,1,813
102260901,33784,1763353439,5,3,2,492
142538107,66935,1765981759,7,4,2,270
142636141,54147,1765486904,5,3,2,679
135380708,77797,1762891854,5,3,2,686
140649902,24196,1765084582,5,3,2,688
105037916,29387,1766856478,9,5,2,199
126621325,55622,1766523141,5,3,2,539
147356125,35750,1765504421,5,3,2,477
108905062,14167,1765935683,1,1,2,206
128451058,63012,1765907875,5,3,2,548
144317265,39754,1766875368,5,3,2,697
143992846,87137,1765188872,12,1,2,82
111252530,21731,1763173215,5,3,2,342
114309452,34579,1766193481,5,3,2,880
132261156,13262,1763933199,12,1,2,50
121365473,37167,1764021028,5,3,2,651
134015956,69669,1763763555,5,3,2,913
121021022,33352,1764720986,10,5,2,77
105166713,82798,1765894645,6,3,2,34
120139794,49928,1762772707,5,3,2,635
100342823,34579,1767099877,9,5,2,261
119639259,49928,1762656663,5,3,2,416
125309925,41223,1767070421,6,3,2,122
148160341,29387,1766737418,10,5,2,243
118962514,37167,1765637478,5,3,1,384
133299763,69669,1764656911,3,2,2,56
116977604,88992,1763701513,5,3,2,844
135448389,76885,1765487299,10,5,2,264
113281339,48204,1764634070,12,1,2,95
102001828,66235,1765276991,1,1,2,226
109795397,18585,1763814037,5,3,2,538
104637067,68832,1762636863,5,3,2,952
144932207,46817,1765942849,3,2,2,295
135403040,37655,1763009464,6,3,2,156
115800248,50082,1766708146,5,3,3,876
143041792,23499,1766679133,4,2,2,280
115753606,78606,1766218851,4,2,2,124
136590033,27865,1765690552,8,4,2,263
139006927,48700,1766492094,5,3,2,845
148560131,88442,1764853685,5,3,2,607
144928815,45715,1766830861,11,2,3,66
112401322,26160,1764851265,5,3,2,999
114099390,46866,1762993919,9,5,3,24
115161835,54738,1762744184,5,3,2,982
138785439,57728,1764752911,9,5,2,247
112236209,67020,1763769097,5,3,2,653
124086186,59215,1764924421,5,3,2,351
111697282,69791,1764136923,12,1,2,106
137690736,30093,1765756602,5,3,2,826
138743215,25878,1764601752,1,1,2,225
117342170,69669,1765624407,5,3,1,817
104524967,74640,1764821772,5,3,2,559
123928765,41995,1763993598,12,1,2,296
123051147,61192,1764884237,1,1,2,234
136777757,88992,1763695286,10,5,2,55
138573350,59669,1765223359,5,3,2,969
144327737,76002,1766966719,5,3,2,919
148717700,35627,1763459823,7,4,2,141
114319210,82988,1766888584,5,3,2,677
136634133,25339,1764080853,5,3,2,707
101643020,67020,1764203606,5,3,2,777
101373845,14675,1764359318,11,2,2,274
126916306,26508,1766650236,5,3,2,375
139764501,49928,1762996846,5,3,2,893
133871591,35750,1765545999,10,5,2,218
122566509,85000,1766366662,5,3,2,499
121142383,82798,1765713253,5,3,2,493
143304068,52315,1764663350,8,4,2,179
104102987,85000,1764065328,5,3,2,745
114024519,23985,1765288314,11,2,2,246
147208095,77797,1766699068,8,4,2,34
128672396,19431,1762818079,5,3,2,510
135216173,66935,1765354146,5,3,2,508
104503765,59605,1766230966,5,3,2,427
148394873,41223,1766888128,5,3,2,401
118679754,49928,1766589542,5,3,2,453
105843805,59215,1764024588,5,3,2,969
132385489,49928,1763245231,8,4,2,254
101416167,75143,1766907348,5,3,2,794
116870496,39754,1764116007,5,3,2,458
104815550,35627,1766899546,5,3,2,797
134270556,76885,1764777907,5,3,2,535
133968243,81129,1765943039,5,3,2,647
111457460,72739,1763308105,5,3,2,436
118445886,26160,1765764070,5,3,2,477
121807714,71920,1765286637,5,3,2,834
129325181,48204,1766608311,4,2,2,96
135821627,32462,1767190187,5,3,2,727
130799228,52923,1763933915,3,2,2,292
119400863,39611,1763868343,1,1,2,224
102194809,87137,1764865292,4,2,2,225
104011137,42987,1766611711,7,4,3,173
136067836,50726,1765907309,5,3,2,540
100912401,77625,1766783033,6,3,2,276
105782951,69676,1763544127,8,4,2,144
108302317,35750,1762921877,5,3,2,872
122815991,37258,1762929071,5,3,2,852
107506108,60043,1766668206,5,3,2,806
102664722,43785,1766216441,8,4,2,89
111812129,53155,1763139587,5,3,2,551
118520249,26083,1760069529,9,5,2,265
137876073,34560,1762330968,3,2,2,298
131192904,62691,1762988598,1,1,4,223
135274982,31958,1764399595,9,5,1,88
124315059,58623,1763437116,8,4,2,74
146167899,58679,1764116650,4,2,2,297
104773374,12587,1766717876,1,1,2,119
112750398,15399,1765278165,2,1,2,108
137498541,73774,1766538265,9,5,2,281
147243181,82662,1764331779,5,3,4,496
109504280,85298,1767064417,9,5,2,155
105146485,89748,1765108763,1,1,1,46
112261923,66743,1761922645,12,1,2,71
131241498,40579,1763779469,4,2,3,133
130888561,72452,1764137445,3,2,2,280
129864958,66587,1767106643,11,2,2,115
109711111,71423,1767068177,1,1,2,245
118434507,37284,1762284043,7,4,4,169
148796779,78915,1765729144,4,2,2,93
142511269,38088,1761135736,10,5,2,35
142175307,34782,1763127158,7,4,3,24
148466781,20840,1765190742,11,2,2,21
133664800,32155,1765815519,4,2,2,169
128041886,81366,1763079142,3,2,2,79
133547502,48651,1761678340,6,3,2,111
130854653,80053,1766026753,12,1,2,215
142536701,12396,1767067674,11,2,2,107
137050310,35930,1763787742,1,1,2,72
103750605,63265,1763467777,12,1,2,101
143708396,31206,1767070619,12,1,2,89
120759348,15939,1763919868,4,2,2,28
134731514,47517,1766118011,1,1,2,181
106478133,36088,1765495190,3,2,2,142
135570790,20283,1764353784,4,2,4,238
140293926,34748,1764305306,7,4,2,116
100611829,56832,1761452980,7,4,3,296
143919686,31343,1762697026,5,3,2,927
131792939,29859,1766505491,12,1,2,37
133685591,18132,1766875604,5,3,2,768
121714903,60712,1765426925,12,1,2,86
115404874,86958,1764817453,1,1,2,48
143900078,61675,1767076533,8,4,2,176
144301872,50310,1761952340,2,1,2,167
102599789,32617,1765501517,8,4,3,124
115448668,52488,1764881099,8,4,2,70
106637472,21678,1765441329,6,3,1,69
109374245,12396,1765795466,7,4,2,269
143196493,75744,1766884674,5,3,2,650
120696639,41948,1767051176,5,3,3,494
144282910,60078,1761844161,5,3,1,767
129309432,88472,1762800206,10,5,2,34
128400159,83726,1760821186,7,4,2,10
149469111,76539,1767120625,11,2,2,239
149731611,86618,1766431160,1,1,2,139
127545674,18810,1766224528,12,1,2,194
147965970,55822,1766750131,5,3,2,875
141207644,70343,1760009919,8,4,2,188
112424344,39158,1763775889,5,3,2,573
141215712,13948,1764074616,5,3,2,864
148924851,44204,1765417215,1,1,2,117
104285964,21678,1765048085,4,2,2,176
137774902,58125,1763570399,4,2,3,12
103893842,73671,1762963544,4,2,2,117
124404429,76266,1765712180,9,5,2,73
135890937,10748,1764089053,10,5,2,191
105575460,63325,1762331295,9,5,2,10
109926740,76539,1767087920,1,1,2,254
132853744,76554,1761818343,9,5,2,202
138628521,63651,1766553301,6,3,2,57
144080188,12489,1764513717,9,5,2,287
105063986,53155,1766205279,11,2,2,78
127946162,36647,1766210073,12,1,2,17
148757712,36819,1764515398,4,2,2,92
134099487,74289,1767070168,9,5,3,255
113880419,49201,1761071291,12,1,2,278
111839884,76027,1765452177,11,2,4,220
129085095,31646,1764506281,1,1,2,120
146889940,61587,1763363351,10,5,3,169
145807056,49118,1766418697,3,2,2,253
110221053,85888,1762548753,11,2,2,164
138518271,42719,1760069781,10,5,2,214
128530187,87190,1766350892,4,2,3,261
140932436,49139,1765575315,10,5,2,39
130828308,30132,1763374344,6,3,2,62
118945891,34782,1762087595,10,5,1,227
112851481,89877,1764116072,12,1,2,76
127131847,13880,1766902391,6,3,2,151
137019764,79928,1766173286,10,5,2,20
139446038,17414,1765798628,8,4,3,34
111410856,85349,1763612250,12,1,2,282
113550212,41067,1766059675,8,4,2,293
118438961,41570,1765739494,8,4,2,135
140940226,59613,1760214275,4,2,2,18
142954640,56928,1761689512,9,5,2,240
144229060,31646,1760909066,7,4,1,197
120450280,15939,1767138914,2,1,2,173
147347574,56177,1765868979,5,3,2,663
131617632,52525,1765897070,1,1,2,271
129600908,65742,1765158624,6,3,2,76
107123359,56177,1765529883,9,5,2,204
114041744,38411,1762174936,9,5,1,45
149603762,45313,1765249055,1,1,4,147
122893830,10098,1763955465,5,3,2,835
108682573,57855,1766096217,4,2,1,130
120545269,10850,1767046686,10,5,2,61
107096842,24499,1766555895,10,5,2,62
147414089,30053,1764336209,9,5,3,73
140014673,72605,1762336162,6,3,2,66
110404213,71056,1764911076,1,1,2,123
125662572,19594,1765628025,11,2,1,133
124163976,51431,1765633958,12,1,3,169
105828727,40933,1761944017,5,3,2,672
113280129,38553,1766930470,11,2,3,257
122681589,38400,1765471184,7,4,2,262
136982572,73487,1761636139,9,5,2,146
127649293,25336,1765653860,2,1,4,168
110890834,26977,1765437260,10,5,2,147
107297110,66909,1765147921,9,5,2,50
112859442,81363,1767006758,4,2,2,85
126076749,38553,1765685485,12,1,3,96
138706770,48940,1763817621,2,1,2,36
149911131,28222,1766187237,5,3,3,438
129490904,15675,1765468621,7,4,1,70
138571990,66319,1760013628,9,5,2,118
126215094,40691,1767133943,7,4,2,178
132661495,31141,1766357443,2,1,2,170
135692606,34287,1766524043,9,5,2,113
111449269,79104,1764458231,5,3,2,531
112189316,82174,1765934850,10,5,2,98
141705300,63265,1766771695,11,2,1,296
124216790,21046,1766136079,8,4,2,150
144373453,63325,1762496195,3,2,2,284
119679430,30166,1763776266,7,4,2,270
102948524,72605,1765184363,8,4,2,97
149064852,21678,1760547648,5,3,2,816
148031657,64617,1765753478,5,3,2,489
129221678,76642,1766058904,2,1,2,217
134320534,28340,1761517396,5,3,2,363
111057051,21389,1765244586,7,4,2,139
120279083,22857,1765476838,4,2,2,87
122442441,17416,1766285787,4,2,2,67
143290224,88130,1763478962,11,2,3,159
102873714,83719,1766585522,9,5,2,196
120995234,70341,1766291253,1,1,2,254
110267395,82361,1766009927,11,2,2,128
116862501,15422,1763039146,7,4,2,29
141102297,69792,1765597704,5,3,2,678
138480896,50587,1766444577,2,1,2,171
138476255,30542,1766727746,10,5,2,250
141667777,46220,1765658570,1,1,1,135
127344439,73478,1765144889,1,1,2,48
120571353,24499,1761725210,6,3,2,243
134954908,56086,1766054906,7,4,2,132
130169079,31206,1765389207,9,5,2,254
138350929,83892,1766562189,3,2,2,203
135520815,87190,1766394519,5,3,2,432
147857707,33646,1766314293,2,1,2,138
148275653,24352,1761704738,8,4,2,72
129850854,20984,1765873393,6,3,3,89
114699656,20224,1766990004,8,4,4,295
147343786,64617,1766397734,6,3,3,85
142223022,32874,1765701063,7,4,2,70
110574402,82086,1765928197,10,5,4,195
137520908,23638,1765058692,2,1,2,33
148816694,56045,1759398624,8,4,4,234
119996394,83675,1762169470,10,5,3,295
130279320,63325,1766562794,6,3,2,68
147932799,47366,1766637929,10,5,2,13
133672947,25854,1766063197,6,3,2,131
126610201,17660,1765463397,11,2,2,54
114125689,67443,1763460320,12,1,2,187
125019923,70343,1764684347,11,2,1,268
136431662,25747,1766667185,3,2,2,76
124370515,57855,1766474170,3,2,2,279
126774712,13565,1763165009,7,4,2,254
126594878,40587,1762749705,6,3,2,84
126236661,42495,1761417100,5,3,2,783
132174704,78882,1762271921,5,3,1,309
140421197,20175,1766943909,12,1,2,209
130198683,49355,1765684498,4,2,4,87
112995199,20747,1761441673,12,1,2,85
121417559,30051,1763494645,2,1,3,55
122433102,79776,1766493013,10,5,2,82
130413045,79066,1766392113,8,4,2,162
100282428,50250,1764637087,12,1,2,214
104239042,48813,1763168397,12,1,2,194
139347102,42463,1764161977,6,3,2,74
109613872,63265,1767175324,7,4,2,228
103448286,15422,1763404985,4,2,2,131
124450147,49118,1764544028,3,2,1,244
138334783,31958,1765109527,9,5,2,57
119144246,79304,1766564579,7,4,2,175
141185097,70343,1764737597,3,2,2,129
100895528,21046,1764516194,11,2,4,128
125575229,23667,1763263297,7,4,2,149
132018208,24551,1765514486,7,4,1,34
143046881,41948,1766365784,10,5,1,106
128400453,50587,1764762558,7,4,4,249
149504162,85358,1766092250,2,1,2,90
122541378,46766,1764324374,7,4,2,251
101693750,41618,1766471562,11,2,3,106
120212639,32617,1761943435,10,5,2,21
106585091,86687,1766889749,9,5,2,128
139263177,50960,1764733360,6,3,3,197
118167532,80029,1765118372,10,5,2,77
126350635,15819,1766154355,3,2,2,262
114318994,51059,1766503806,5,3,4,344
141357598,42463,1766946252,8,4,1,182
145894951,60724,1763323956,8,4,2,129
124478324,87190,1765528510,4,2,2,104
100002452,12734,1767142172,1,1,2,248
106442732,63265,1764826829,9,5,2,26
102813647,28222,1764445950,11,2,3,139
142976775,63651,1766409274,5,3,2,806
134411115,25854,1766641171,12,1,3,267
140587699,24905,1765328529,8,4,2,155
109718024,89235,1764568339,7,4,3,168
107673832,83719,1763462114,3,2,2,112
126308302,70173,1765998316,6,3,2,80
129724089,22773,1762227820,10,5,2,28
118048593,38088,1762454442,11,2,2,273
133757353,31775,1766494331,4,2,2,119
132336324,19377,1763552521,11,2,1,164
126843157,59372,1765871164,5,3,2,649
109485503,31775,1765368018,7,4,1,157
149094703,19464,1766900937,12,1,2,77
145466968,59372,1765679539,2,1,2,19
127623331,33607,1765996665,8,4,2,145
137541719,25534,1763338220,5,3,2,797
133185588,27063,1767006708,1,1,2,80
127604248,56045,1760456906,4,2,2,240
105056026,69234,1763921547,9,5,1,105
131467864,37451,1765264574,4,2,2,28
142661890,33388,1766123252,4,2,2,270
124345287,12734,1764845050,3,2,2,197
140056198,16012,1767176082,12,1,2,253
147286947,81639,1766675811,4,2,2,10
149938557,77786,1763666550,1,1,3,31
141886881,82703,1762583423,6,3,2,103
102513684,38429,1762412063,11,2,2,100
114929184,14742,1765463842,2,1,2,13
144654152,18404,1764819508,6,3,1,254
107611098,14987,1766006021,5,3,2,319
144616154,19017,1765991335,7,4,2,50
120011558,70671,1760930280,10,5,2,122
139711933,17093,1766392008,11,2,2,242
120679152,51486,1765534874,10,5,2,211
120550408,83719,1760197614,2,1,1,50
136507421,73097,1763553261,12,1,2,104
114781826,76642,1765909292,12,1,2,199
135580643,20283,1759451873,11,2,2,234
100005376,48851,1765179017,5,3,3,337
102291859,34560,1762232439,10,5,2,179
100436618,17112,1763032215,10,5,4,126
141931430,60542,1766170563,6,3,2,228
112726482,63651,1766974056,4,2,2,284
103936341,18404,1764084105,5,3,2,630
110962661,24905,1763507493,9,5,2,44
132253578,64246,1763437580,8,4,3,196
125611128,57850,1764685386,12,1,2,48
148535905,39255,1766640961,7,4,2,103
110933859,16823,1763441970,8,4,2,156
128106121,24551,1763438220,8,4,2,111
127037021,12587,1766814928,10,5,2,70
114476757,50587,1765195984,11,2,1,55
136740026,22305,1766936051,3,2,2,197
115050578,61420,1765107500,1,1,2,199
123929463,14889,1762576464,6,3,1,208
111503409,59372,1763884844,12,1,1,192
111906608,45938,1766836398,7,4,2,175
135629667,59679,1761548616,11,2,3,179
142959031,53185,1762391328,3,2,2,211
149394190,23667,1762603803,1,1,1,261
147760065,18514,1765917573,3,2,2,117
134857776,31958,1765476752,4,2,2,243
143065831,89009,1765092868,1,1,1,172
127179608,83236,1765981282,3,2,2,12
119484224,59372,1762631574,5,3,2,732
102982815,37156,1766999237,6,3,2,163
105266766,26977,1766509866,8,4,2,104
147032845,73761,1766938143,8,4,2,210
120118716,37418,1764427870,1,1,2,251
117008954,27795,1763854084,6,3,3,108
107109750,16983,1762818297,10,5,2,51
126246344,43598,1767101743,2,1,2,222
115266947,74286,1766676409,9,5,2,86
133093070,41618,1764658280,6,3,2,164
134721703,60892,1766957629,8,4,2,213
145100145,27765,1762010677,1,1,2,144
102237410,35340,1763878651,11,2,2,118
142665457,32387,1767084525,3,2,2,140
