user_id,total_amount,total_real_amount,total_gift_amount,recharge_count,avg_amount,is_first_order,is_big_recharge,register_time,account_type,register_source,register_area,active_cnt,active_type_1_cnt,active_type_2_cnt,active_type_3_cnt,active_type_4_cnt,active_type_5_cnt,active_type_1_amount,active_type_2_amount,active_type_3_amount,active_type_4_amount,active_type_5_amount,active_amount
37655,196420,198384.2,1964.2,15,13094.666666666666,1,1,2025-11-07 02:42:58,2,1,China/Shanghai-Shanghai,12.0,0.0,2.0,7.0,1.0,2.0,0.0,240.0,4508.0,97.0,220.0,5065.0
37884,112,113.12,1.12,1,112.0,1,0,2025-10-12 22:50:36,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38014,66,66.66,0.66,1,66.0,1,0,2025-11-14 05:49:05,2,1,China/Zhejiang-Wenzhou,1.0,0.0,1.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,259.0
38088,606,612.06,6.0600000000000005,2,303.0,0,0,2025-10-07 17:52:26,2,1,China/Jiangsu-Suzhou,3.0,0.0,1.0,1.0,0.0,1.0,0.0,273.0,87.0,0.0,35.0,395.0
38152,286,288.86,2.86,1,286.0,1,0,2025-10-23 13:00:48,2,1,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38212,186,187.86,1.86,1,186.0,1,0,2025-11-10 08:20:06,2,1,China/Jiangsu-Suzhou,3.0,1.0,0.0,0.0,2.0,0.0,264.0,0.0,0.0,269.0,0.0,533.0
38278,291,293.91,2.91,1,291.0,1,0,2025-10-09 01:23:34,2,1,China/Zhejiang-Wenzhou,1.0,1.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0
38297,598,603.98,5.98,2,299.0,1,0,2025-11-15 19:52:00,2,1,China/Beijing-Beijing,3.0,3.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,571.0
38400,260,262.6,2.6,1,260.0,1,0,2025-11-15 13:00:44,2,1,China/Zhejiang-Wenzhou,3.0,1.0,0.0,0.0,1.0,1.0,172.0,0.0,0.0,262.0,72.0,506.0
38411,140,141.4,1.4,1,140.0,1,0,2025-10-18 07:00:36,2,1,China/Beijing-Beijing,3.0,2.0,0.0,0.0,0.0,1.0,314.0,0.0,0.0,0.0,45.0,359.0
38457,398,401.98,3.98,2,199.0,1,0,2025-12-17 14:15:53,2,1,China/Guangdong-Shenzhen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38516,1266,1278.66,12.66,1,1266.0,1,0,2025-10-10 06:13:08,2,1,China/Jiangsu-Suzhou,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0
38520,399,402.99,3.99,1,399.0,1,0,2025-12-02 06:51:39,2,2,China/Beijing-Beijing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,272.0,272.0
38553,473,477.73,4.73,1,473.0,0,0,2025-12-09 21:02:35,2,3,China/Zhejiang-Wenzhou,5.0,2.0,1.0,2.0,0.0,0.0,314.0,257.0,456.0,0.0,0.0,1027.0
38556,65354,66007.54000000001,653.54,8,8169.25,1,1,2025-11-11 02:30:09,2,3,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38977,747,754.47,7.47,2,373.5,1,0,2025-10-03 02:01:23,2,1,China/Guangdong-Shenzhen,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,903.0,0.0,0.0,903.0
39032,365,368.65,3.65,1,365.0,1,0,2025-12-24 08:32:33,3,1,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39158,165,166.65,1.65,1,165.0,1,0,2025-11-02 13:07:14,2,4,China/Guangdong-Shenzhen,4.0,0.0,1.0,1.0,2.0,0.0,0.0,178.0,573.0,294.0,0.0,1045.0
39213,308,311.08,3.08,1,308.0,1,0,2025-10-29 12:52:07,2,1,China/Sichuan-Chengdu,3.0,1.0,1.0,0.0,1.0,0.0,284.0,160.0,0.0,254.0,0.0,698.0
39217,568,573.68,5.68,1,568.0,1,0,2025-11-15 16:00:41,2,1,China/Guangdong-Shenzhen,1.0,1.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,290.0
39255,656,662.56,6.56,1,656.0,0,0,2025-12-19 20:41:51,2,1,China/Shanghai-Shanghai,3.0,1.0,1.0,0.0,1.0,0.0,35.0,299.0,0.0,103.0,0.0,437.0
39352,188,189.88,1.88,1,188.0,1,0,2025-10-23 20:20:00,2,2,China/Beijing-Beijing,4.0,1.0,1.0,0.0,2.0,0.0,269.0,134.0,0.0,480.0,0.0,883.0
39400,323,326.23,3.23,1,323.0,1,0,2025-10-22 10:06:44,4,1,China/Jiangsu-Suzhou,2.0,1.0,0.0,1.0,0.0,0.0,149.0,0.0,80.0,0.0,0.0,229.0
39402,90371,91274.71,903.71,7,12910.142857142857,0,1,2025-11-13 15:14:48,2,3,China/Shanghai-Shanghai,13.0,0.0,1.0,9.0,1.0,2.0,0.0,129.0,5171.0,236.0,314.0,5850.0
39611,116549,117714.49,1165.49,18,6474.944444444444,1,1,2025-11-09 22:32:21,2,3,China/Shanghai-Shanghai,17.0,2.0,2.0,11.0,1.0,1.0,434.0,278.0,7725.0,300.0,78.0,8815.0
39638,229,231.29,2.29,1,229.0,1,0,2025-12-07 11:23:03,2,1,China/Sichuan-Chengdu,3.0,1.0,0.0,0.0,1.0,1.0,109.0,0.0,0.0,277.0,43.0,429.0
39754,184811,186659.11,1848.1100000000001,14,13200.785714285714,0,1,2025-11-05 10:19:15,2,1,China/Shanghai-Shanghai,14.0,1.0,3.0,8.0,1.0,1.0,221.0,333.0,4144.0,41.0,214.0,4953.0
39802,154,155.54,1.54,1,154.0,1,0,2025-12-11 15:46:31,2,1,China/Zhejiang-Wenzhou,6.0,0.0,1.0,2.0,1.0,2.0,0.0,112.0,465.0,115.0,470.0,1162.0
39934,1113,1124.13,11.13,3,371.0,1,0,2025-11-13 10:02:17,2,4,China/Sichuan-Chengdu,4.0,0.0,2.0,2.0,0.0,0.0,0.0,317.0,152.0,0.0,0.0,469.0
40245,564,569.64,5.64,1,564.0,0,0,2025-10-13 07:17:31,2,1,China/Jiangsu-Suzhou,6.0,1.0,0.0,2.0,0.0,3.0,34.0,0.0,375.0,0.0,347.0,756.0
40284,180816,182624.16,1808.16,11,16437.81818181818,1,1,2025-11-07 13:18:19,1,3,China/Shanghai-Shanghai,12.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,4168.0,109.0,423.0,4700.0
40472,207817,209895.17,2078.17,14,14844.07142857143,0,1,2025-11-10 03:32:54,2,3,China/Shanghai-Shanghai,16.0,2.0,1.0,10.0,2.0,1.0,563.0,161.0,5509.0,503.0,45.0,6781.0
40579,406,410.05999999999995,4.06,3,135.33333333333334,1,0,2025-11-10 14:34:19,2,1,China/Guangdong-Shenzhen,2.0,1.0,1.0,0.0,0.0,0.0,192.0,133.0,0.0,0.0,0.0,325.0
40587,634,640.3399999999999,6.34,2,317.0,1,0,2025-10-14 08:06:21,2,1,China/Sichuan-Chengdu,3.0,1.0,0.0,1.0,1.0,0.0,152.0,0.0,84.0,222.0,0.0,458.0
40597,540,545.4,5.4,1,540.0,1,0,2025-11-05 08:16:43,2,1,China/Beijing-Beijing,2.0,1.0,0.0,0.0,1.0,0.0,137.0,0.0,0.0,184.0,0.0,321.0
40691,687,693.87,6.869999999999999,2,343.5,0,0,2025-11-20 22:35:17,2,1,China/Guangdong-Shenzhen,4.0,0.0,1.0,0.0,1.0,2.0,0.0,289.0,0.0,178.0,195.0,662.0
40933,277,279.77,2.77,1,277.0,1,0,2025-10-31 07:32:43,2,1,China/Zhejiang-Wenzhou,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1186.0,111.0,0.0,1297.0
41067,615,621.1500000000001,6.15,2,307.5,1,0,2025-10-22 17:34:36,1,1,China/Sichuan-Chengdu,2.0,0.0,1.0,0.0,1.0,0.0,0.0,102.0,0.0,293.0,0.0,395.0
41223,65025,65675.25,650.25,11,5911.363636363636,1,1,2025-11-05 15:42:58,2,3,China/Shanghai-Shanghai,18.0,1.0,5.0,10.0,0.0,2.0,139.0,691.0,6183.0,0.0,383.0,7396.0
41247,389,392.89,3.8899999999999997,2,194.5,1,0,2025-11-04 00:23:49,2,1,China/Beijing-Beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41370,139,140.39,1.39,1,139.0,1,0,2025-11-28 13:04:20,2,1,China/Shanghai-Shanghai,7.0,4.0,1.0,1.0,1.0,0.0,769.0,172.0,87.0,211.0,0.0,1239.0
41570,636,642.36,6.36,1,636.0,0,0,2025-12-08 15:56:05,2,1,China/Shanghai-Shanghai,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,175.0,135.0,0.0,310.0
41595,241,243.41,2.41,1,241.0,1,0,2025-10-07 11:10:46,2,1,China/Zhejiang-Wenzhou,1.0,1.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,234.0
41813,412,416.12,4.12,1,412.0,1,0,2025-10-05 16:19:53,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41825,413,417.13,4.13,1,413.0,0,0,2025-11-26 16:36:07,2,3,China/Jiangsu-Suzhou,5.0,1.0,1.0,0.0,1.0,2.0,108.0,292.0,0.0,150.0,364.0,914.0
41948,916,925.1600000000001,9.16,2,458.0,1,0,2025-12-06 00:44:12,3,1,China/Beijing-Beijing,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,754.0,0.0,106.0,860.0
41984,259,261.59,2.59,1,259.0,1,0,2025-11-16 13:18:28,2,1,China/Guangdong-Shenzhen,3.0,1.0,1.0,0.0,1.0,0.0,39.0,77.0,0.0,247.0,0.0,363.0
41995,149833,151331.33000000002,1498.33,16,9364.5625,1,1,2025-11-12 04:57:34,2,1,China/Shanghai-Shanghai,11.0,2.0,1.0,5.0,1.0,2.0,358.0,260.0,2341.0,223.0,391.0,3573.0
42018,260,262.6,2.6,1,260.0,1,0,2025-11-07 11:43:26,2,1,China/Jiangsu-Suzhou,1.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,129.0
42454,550,555.5,5.5,2,275.0,1,0,2025-10-14 21:01:46,2,1,China/Shanghai-Shanghai,3.0,1.0,2.0,0.0,0.0,0.0,283.0,324.0,0.0,0.0,0.0,607.0
42463,143,144.43,1.43,1,143.0,1,0,2025-11-14 17:17:38,2,1,China/Sichuan-Chengdu,6.0,0.0,1.0,1.0,3.0,1.0,0.0,253.0,74.0,249.0,196.0,772.0
42495,536,541.36,5.36,2,268.0,1,0,2025-10-16 05:05:14,2,1,China/Sichuan-Chengdu,5.0,0.0,2.0,1.0,2.0,0.0,0.0,316.0,783.0,75.0,0.0,1174.0
42525,160,161.6,1.6,1,160.0,0,0,2025-11-05 14:47:20,1,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42719,432,436.32,4.32,1,432.0,1,0,2025-10-09 06:52:51,2,1,China/Shanghai-Shanghai,4.0,1.0,0.0,0.0,1.0,2.0,73.0,0.0,0.0,59.0,290.0,422.0
42776,1657,1673.57,16.57,3,552.3333333333334,1,0,2025-10-25 11:31:16,2,1,China/Shanghai-Shanghai,3.0,0.0,1.0,1.0,1.0,0.0,0.0,44.0,894.0,48.0,0.0,986.0
42987,229146,231437.46,2291.46,12,19095.5,1,1,2025-11-08 15:11:07,2,3,China/Shanghai-Shanghai,13.0,1.0,2.0,7.0,1.0,2.0,210.0,182.0,3925.0,173.0,483.0,4973.0
43215,501,506.01,5.01,2,250.5,1,0,2025-10-29 11:26:15,2,1,China/Guangdong-Shenzhen,3.0,2.0,1.0,0.0,0.0,0.0,352.0,281.0,0.0,0.0,0.0,633.0
43314,182837,184665.37,1828.37,11,16621.545454545456,0,1,2025-11-13 11:02:43,2,3,China/Shanghai-Shanghai,13.0,1.0,1.0,9.0,2.0,0.0,178.0,252.0,5036.0,366.0,0.0,5832.0
43422,206,208.06,2.06,1,206.0,1,0,2025-10-17 23:48:02,2,1,China/Sichuan-Chengdu,4.0,0.0,1.0,3.0,0.0,0.0,0.0,155.0,1915.0,0.0,0.0,2070.0
43463,485,489.85,4.85,1,485.0,1,0,2025-11-29 08:15:06,2,2,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43568,103888,104926.88,1038.88,12,8657.333333333334,1,1,2025-11-15 07:54:58,2,3,China/Shanghai-Shanghai,15.0,0.0,1.0,12.0,0.0,2.0,0.0,68.0,8742.0,0.0,82.0,8892.0
43598,293,295.93,2.93,1,293.0,1,0,2025-12-25 04:27:23,2,3,China/Shanghai-Shanghai,4.0,2.0,0.0,0.0,1.0,1.0,484.0,0.0,0.0,201.0,34.0,719.0
43785,652,658.52,6.5200000000000005,3,217.33333333333334,1,0,2025-10-28 06:24:02,2,1,China/Shanghai-Shanghai,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,89.0,65.0,154.0
43902,228,230.28,2.28,1,228.0,1,0,2025-11-09 16:13:03,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44091,103,104.03,1.03,1,103.0,1,0,2025-10-20 05:11:11,3,1,China/Jiangsu-Suzhou,3.0,2.0,0.0,0.0,1.0,0.0,359.0,0.0,0.0,212.0,0.0,571.0
44204,260,262.6,2.6,1,260.0,0,0,2025-11-30 03:11:39,2,1,China/Sichuan-Chengdu,3.0,2.0,0.0,1.0,0.0,0.0,407.0,0.0,577.0,0.0,0.0,984.0
44402,2322,2345.2200000000003,23.22,2,1161.0,1,0,2025-10-16 10:30:47,4,1,China/Guangdong-Shenzhen,3.0,1.0,1.0,0.0,0.0,1.0,185.0,92.0,0.0,0.0,10.0,287.0
45312,190,191.9,1.9,1,190.0,1,0,2025-12-01 09:57:29,2,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45313,1920,1939.1999999999998,19.2,3,640.0,1,0,2025-10-30 15:48:33,2,2,China/Guangdong-Shenzhen,5.0,3.0,1.0,0.0,1.0,0.0,501.0,156.0,0.0,285.0,0.0,942.0
45337,589,594.89,5.89,2,294.5,1,0,2025-10-24 03:11:47,2,2,China/Guangdong-Shenzhen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45474,157009,158579.09,1570.0900000000001,9,17445.444444444445,0,1,2025-11-04 22:53:55,2,3,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45491,107,108.07,1.07,1,107.0,1,0,2025-11-09 09:53:16,2,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45494,441,445.41,4.41,1,441.0,1,0,2025-12-09 15:17:28,2,1,China/Shanghai-Shanghai,2.0,1.0,0.0,0.0,0.0,1.0,194.0,0.0,0.0,0.0,175.0,369.0
45715,272797,275524.97,2727.9700000000003,16,17049.8125,1,1,2025-11-12 23:52:35,2,4,China/Shanghai-Shanghai,15.0,1.0,1.0,11.0,1.0,1.0,209.0,66.0,7989.0,128.0,19.0,8411.0
45769,230,232.3,2.3,1,230.0,0,0,2025-10-05 10:35:01,2,3,China/Beijing-Beijing,2.0,1.0,0.0,1.0,0.0,0.0,87.0,0.0,54.0,0.0,0.0,141.0
45938,160,161.6,1.6,1,160.0,1,0,2025-12-02 10:33:14,2,1,China/Beijing-Beijing,7.0,1.0,2.0,1.0,2.0,1.0,48.0,433.0,953.0,266.0,61.0,1761.0
45993,100505,101510.05,1005.05,15,6700.333333333333,0,1,2025-11-12 17:30:09,2,4,China/Beijing-Beijing,15.0,1.0,1.0,10.0,2.0,1.0,272.0,190.0,6461.0,511.0,233.0,7667.0
46216,711,718.11,7.11,1,711.0,1,0,2025-12-16 21:00:20,2,1,China/Sichuan-Chengdu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46220,142,143.42,1.42,1,142.0,1,0,2025-10-20 12:43:13,2,2,China/Jiangsu-Suzhou,4.0,2.0,1.0,1.0,0.0,0.0,248.0,17.0,435.0,0.0,0.0,700.0
46323,174288,176030.88,1742.88,12,14524.0,0,1,2025-11-10 04:22:25,2,1,China/Shanghai-Shanghai,12.0,2.0,1.0,8.0,1.0,0.0,357.0,151.0,4203.0,193.0,0.0,4904.0
46425,384886,388734.86,3848.8599999999997,14,27491.85714285714,1,1,2025-11-15 06:50:20,2,3,China/Guangdong-Shenzhen,12.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,6150.0,457.0,170.0,6777.0
46766,233,235.33,2.33,1,233.0,0,0,2025-11-23 22:45:56,2,1,China/Zhejiang-Wenzhou,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,172.0,394.0,124.0,690.0
46817,60249,60851.490000000005,602.49,7,8607.0,1,1,2025-11-14 20:56:19,2,3,China/Shanghai-Shanghai,15.0,0.0,2.0,10.0,2.0,1.0,0.0,317.0,6916.0,418.0,70.0,7721.0
46826,332,335.32,3.32,1,332.0,1,0,2025-12-04 15:44:35,2,2,China/Beijing-Beijing,4.0,0.0,2.0,0.0,1.0,1.0,0.0,453.0,0.0,268.0,146.0,867.0
46866,77127,77898.27,771.27,9,8569.666666666666,0,1,2025-11-04 18:55:55,2,3,China/Shanghai-Shanghai,12.0,1.0,2.0,8.0,0.0,1.0,258.0,487.0,4740.0,0.0,24.0,5509.0
47053,216,218.16,2.16,2,108.0,1,0,2025-10-21 04:17:10,2,1,China/Jiangsu-Suzhou,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,260.0,260.0
47517,236,238.36,2.36,1,236.0,1,0,2025-11-14 21:58:52,2,1,China/Beijing-Beijing,3.0,2.0,0.0,1.0,0.0,0.0,424.0,0.0,254.0,0.0,0.0,678.0
47971,187349,189222.49,1873.49,9,20816.555555555555,0,1,2025-11-08 08:17:48,2,3,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48081,117,118.17,1.17,1,117.0,1,0,2025-11-15 19:27:16,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48112,174,175.74,1.74,1,174.0,1,0,2025-10-11 05:01:32,2,1,China/Jiangsu-Suzhou,3.0,2.0,0.0,0.0,0.0,1.0,423.0,0.0,0.0,0.0,215.0,638.0
48203,153,154.53,1.53,1,153.0,1,0,2025-10-26 08:33:33,2,2,China/Jiangsu-Suzhou,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,589.0,256.0,845.0
48204,248156,250637.56,2481.56,10,24815.6,1,1,2025-11-14 18:59:09,2,4,China/Shanghai-Shanghai,17.0,1.0,5.0,10.0,0.0,1.0,95.0,1023.0,5827.0,0.0,253.0,7198.0
48331,348750,352237.5,3487.5,13,26826.923076923078,1,1,2025-11-08 21:06:00,2,3,China/Beijing-Beijing,16.0,0.0,2.0,12.0,2.0,0.0,0.0,280.0,7445.0,284.0,0.0,8009.0
48651,337,340.37,3.37,1,337.0,1,0,2025-10-26 17:44:12,2,1,China/Jiangsu-Suzhou,6.0,1.0,1.0,4.0,0.0,0.0,31.0,95.0,698.0,0.0,0.0,824.0
48693,160083,161683.83,1600.83,12,13340.25,0,1,2025-11-15 05:35:29,2,3,China/Shanghai-Shanghai,10.0,0.0,1.0,9.0,0.0,0.0,0.0,10.0,5800.0,0.0,0.0,5810.0
48700,342585,346010.85000000003,3425.85,16,21411.5625,1,1,2025-11-10 02:29:43,2,4,China/Shanghai-Shanghai,18.0,3.0,0.0,12.0,2.0,1.0,369.0,0.0,6679.0,460.0,236.0,7744.0
48840,753,760.53,7.53,2,376.5,1,0,2025-11-02 05:09:08,2,1,China/Beijing-Beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48851,684,690.84,6.84,2,342.0,1,0,2025-10-27 16:30:53,2,1,China/Zhejiang-Wenzhou,3.0,1.0,0.0,1.0,1.0,0.0,80.0,0.0,337.0,207.0,0.0,624.0
49118,126,127.26,1.26,1,126.0,1,0,2025-11-24 09:54:07,2,1,China/Sichuan-Chengdu,4.0,2.0,2.0,0.0,0.0,0.0,96.0,497.0,0.0,0.0,0.0,593.0
49139,126,127.26,1.26,1,126.0,0,0,2025-11-02 18:20:40,2,1,China/Beijing-Beijing,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,588.0,0.0,258.0,846.0
49173,569,574.69,5.69,1,569.0,1,0,2025-10-28 23:01:20,3,1,China/Sichuan-Chengdu,2.0,1.0,1.0,0.0,0.0,0.0,156.0,79.0,0.0,0.0,0.0,235.0
49201,914,923.14,9.14,2,457.0,1,0,2025-10-18 16:31:12,3,1,China/Sichuan-Chengdu,2.0,1.0,0.0,1.0,0.0,0.0,278.0,0.0,871.0,0.0,0.0,1149.0
49216,738,745.38,7.38,2,369.0,1,0,2025-11-18 01:10:57,2,1,China/Beijing-Beijing,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,538.0,538.0
49227,364,367.64,3.64,1,364.0,1,0,2025-10-14 06:58:12,2,1,China/Jiangsu-Suzhou,2.0,1.0,0.0,1.0,0.0,0.0,117.0,0.0,159.0,0.0,0.0,276.0
49355,1641,1657.41,16.41,3,547.0,1,0,2025-11-16 10:32:39,1,3,China/Guangdong-Shenzhen,2.0,0.0,1.0,0.0,1.0,0.0,0.0,87.0,0.0,124.0,0.0,211.0
49364,899,907.99,8.99,2,449.5,1,0,2025-11-26 21:51:45,2,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49393,111,112.11,1.11,1,111.0,1,0,2025-11-23 05:33:41,2,1,China/Guangdong-Shenzhen,2.0,1.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,144.0,176.0
49506,480,484.8,4.8,1,480.0,1,0,2025-12-01 14:01:18,2,3,China/Beijing-Beijing,5.0,1.0,1.0,1.0,0.0,2.0,236.0,299.0,532.0,0.0,250.0,1317.0
49691,1038,1048.38,10.38,5,207.6,1,0,2025-10-11 07:35:42,2,1,China/Jiangsu-Suzhou,2.0,1.0,0.0,0.0,1.0,0.0,93.0,0.0,0.0,195.0,0.0,288.0
49928,262033,264653.33,2620.33,16,16377.0625,1,1,2025-11-06 17:09:14,2,3,China/Shanghai-Shanghai,21.0,2.0,3.0,14.0,2.0,0.0,523.0,529.0,8511.0,341.0,0.0,9904.0
50082,161982,163601.82,1619.8200000000002,14,11570.142857142857,1,1,2025-11-12 03:18:58,2,3,China/Shanghai-Shanghai,15.0,2.0,0.0,12.0,0.0,1.0,283.0,0.0,8863.0,0.0,149.0,9295.0
50208,834,842.34,8.34,2,417.0,1,0,2025-12-19 21:23:56,2,1,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50226,452,456.52,4.52,1,452.0,1,0,2025-11-15 01:27:41,2,1,China/Beijing-Beijing,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,41.0,113.0,178.0,332.0
50286,641,647.41,6.41,1,641.0,1,0,2025-11-15 14:14:42,2,1,China/Zhejiang-Wenzhou,4.0,0.0,1.0,0.0,1.0,2.0,0.0,221.0,0.0,88.0,420.0,729.0
50302,417,421.17,4.17,2,208.5,1,0,2025-10-15 08:41:34,2,1,China/Shanghai-Shanghai,1.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,183.0
50390,300,303.0,3.0,2,150.0,1,0,2025-11-16 15:35:23,4,2,China/Shanghai-Shanghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50444,255,257.55,2.55,1,255.0,1,0,2025-11-06 05:27:12,2,1,China/Beijing-Beijing,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0
50587,618,624.1800000000001,6.18,2,309.0,1,0,2025-11-25 21:29:31,2,1,China/Beijing-Beijing,6.0,2.0,2.0,0.0,1.0,1.0,301.0,205.0,0.0,249.0,106.0,861.0
50726,363478,367112.78,3634.78,13,27959.846153846152,1,1,2025-11-08 02:16:59,2,2,China/Shanghai-Shanghai,21.0,1.0,3.0,14.0,2.0,1.0,217.0,353.0,9329.0,468.0,104.0,10471.0
50873,239,241.39,2.39,1,239.0,1,0,2025-11-11 14:08:36,2,1,China/Beijing-Beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50960,294,296.94,2.94,1,294.0,0,0,2025-10-27 08:01:55,2,1,China/Shanghai-Shanghai,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,197.0
50966,1013,1023.1300000000001,10.13,2,506.5,1,0,2025-12-06 23:32:20,2,1,China/Jiangsu-Suzhou,3.0,0.0,1.0,1.0,0.0,1.0,0.0,112.0,520.0,0.0,127.0,759.0
50974,309,312.09,3.09,1,309.0,0,0,2025-10-19 13:50:36,2,2,China/Sichuan-Chengdu,4.0,0.0,1.0,0.0,2.0,1.0,0.0,105.0,0.0,156.0,283.0,544.0
51059,184,185.84,1.84,1,184.0,0,0,2025-12-17 23:25:54,1,1,China/Shanghai-Shanghai,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,506.0,228.0,0.0,734.0
51120,965,974.65,9.65,3,321.6666666666667,1,0,2025-10-21 20:54:59,2,1,China/Jiangsu-Suzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51279,301267,304279.67,3012.67,15,20084.466666666667,1,1,2025-11-15 08:26:07,2,3,China/Beijing-Beijing,11.0,1.0,0.0,7.0,2.0,1.0,102.0,0.0,4604.0,136.0,156.0,4998.0
51306,326,329.26,3.26,1,326.0,1,0,2025-11-08 09:14:40,2,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51486,166,167.66,1.66,1,166.0,1,0,2025-11-15 04:45:37,2,1,China/Guangdong-Shenzhen,5.0,1.0,1.0,1.0,1.0,1.0,156.0,132.0,880.0,208.0,211.0,1587.0
51829,115,116.15,1.15,1,115.0,1,0,2025-10-20 12:31:55,2,1,China/Zhejiang-Wenzhou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51975,391,394.91,3.91,2,195.5,1,0,2025-12-13 12:00:47,2,1,China/Sichuan-Chengdu,2.0,1.0,0.0,0.0,1.0,0.0,108.0,0.0,0.0,230.0,0.0,338.0
52018,189,190.89,1.89,1,189.0,0,0,2025-11-26 14:13:42,2,1,China/Zhejiang-Wenzhou,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,270.0,320.0
